greaters,less_thans,dashes,hashes,stars,badwords_count,class_flag
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,13,0,4,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,79,10,0,3,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
